SalesOrderID,OrderLine,CustomerID,MaterialID,PlantID,OrderDate,RequestedDeliveryDate,ActualDeliveryDate,Quantity,UnitPrice,GrossRevenue,DiscountPercent,DiscountAmount,NetRevenue,Currency,SalesChannel,OrderStatus,DeliveryStatus
SO004123,10,CUST0090,MAT0055,PL03,2025-10-17,2025-10-30,2025-11-01,339,28.45,9644.55,7.5,723.34,8921.21,CAD,Distributor,Completed,Late
SO004124,10,CUST0165,MAT0041,PL04,2025-10-28,2025-11-12,,423,38.04,16090.92,10.0,1609.09,14481.83,USD,E-Commerce,In Process,Not Delivered
SO004125,10,CUST0114,MAT0082,PL03,2026-05-27,2026-06-25,,186,19.83,3688.38,7.5,276.63,3411.75,AUD,Retail,Backordered,Not Delivered
SO004126,10,CUST0167,MAT0053,PL02,2026-03-29,2026-04-19,2026-04-17,111,45.58,5059.38,0.0,0.0,5059.38,USD,Direct Sales,Completed,On Time
SO004127,10,CUST0113,MAT0027,PL03,2025-02-06,2025-02-17,2025-02-24,255,38.66,9858.3,2.0,197.17,9661.13,AUD,Distributor,Completed,Late
SO004128,10,CUST0124,MAT0001,PL03,2025-01-25,2025-02-02,2025-02-08,363,53.02,19246.26,10.0,1924.63,17321.63,USD,E-Commerce,Completed,Late
SO004129,10,CUST0016,MAT0050,PL04,2026-01-25,2026-02-03,2026-02-01,912,32.52,29658.24,2.0,593.16,29065.08,USD,E-Commerce,Completed,On Time
SO004130,10,CUST0136,MAT0021,PL01,2026-05-01,2026-05-24,,701,37.69,26420.69,0.0,0.0,0.0,CAD,Distributor,Cancelled,Not Delivered
SO004131,10,CUST0006,MAT0110,PL04,2025-01-05,2025-01-20,2025-01-22,622,56.28,35006.16,7.5,2625.46,32380.7,AUD,Retail,Completed,Late
SO004132,10,CUST0198,MAT0124,PL03,2025-10-11,2025-11-07,2025-11-12,301,39.52,11895.52,10.0,1189.55,10705.97,CAD,Direct Sales,Completed,Late
SO004133,10,CUST0123,MAT0150,PL03,2025-02-06,2025-02-20,2025-02-25,931,8.29,7717.99,5.0,385.9,7332.09,AUD,Distributor,Completed,Late
SO004134,10,CUST0108,MAT0114,PL02,2025-06-28,2025-07-04,2025-07-09,1384,67.34,93198.56,0.0,0.0,93198.56,USD,E-Commerce,Completed,Late
SO004135,10,CUST0117,MAT0008,PL02,2026-03-15,2026-03-29,2026-04-02,775,59.65,46228.75,7.5,3467.16,42761.59,AUD,E-Commerce,Completed,Late
SO004136,10,CUST0176,MAT0121,PL01,2025-07-01,2025-07-15,2025-07-17,1401,20.77,29098.77,0.0,0.0,29098.77,USD,Direct Sales,Completed,Late
SO004137,10,CUST0063,MAT0039,PL01,2025-11-25,2025-12-07,,122,50.95,6215.9,0.0,0.0,6215.9,AUD,Retail,In Process,Not Delivered
SO004138,10,CUST0152,MAT0053,PL04,2025-05-20,2025-06-18,2025-06-17,1450,47.59,69005.5,5.0,3450.28,65555.22,AUD,Distributor,Completed,On Time
SO004139,10,CUST0022,MAT0072,PL03,2025-08-11,2025-09-07,,289,69.12,19975.68,0.0,0.0,19975.68,USD,Retail,In Process,Not Delivered
SO004140,10,CUST0089,MAT0039,PL01,2026-05-27,2026-06-22,,1313,53.5,70245.5,0.0,0.0,0.0,USD,Retail,Cancelled,Not Delivered
SO004141,10,CUST0127,MAT0117,PL04,2025-03-02,2025-03-05,,1165,33.66,39213.9,0.0,0.0,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO004142,10,CUST0055,MAT0128,PL04,2025-08-21,2025-09-04,2025-09-10,1113,33.1,36840.3,2.0,736.81,36103.49,USD,E-Commerce,Completed,Late
SO004143,10,CUST0180,MAT0044,PL02,2025-02-09,2025-03-01,2025-03-03,241,31.83,7671.03,0.0,0.0,7671.03,USD,E-Commerce,Completed,Late
SO004144,10,CUST0047,MAT0066,PL02,2026-02-17,2026-02-26,2026-03-02,766,54.5,41747.0,2.0,834.94,40912.06,AUD,Retail,Completed,Late
SO004145,10,CUST0182,MAT0083,PL02,2025-09-23,2025-10-18,2025-10-26,1446,37.35,54008.1,0.0,0.0,54008.1,USD,Direct Sales,Completed,Late
SO004146,10,CUST0114,MAT0008,PL03,2025-11-19,2025-12-11,,1048,59.31,62156.88,0.0,0.0,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO004147,10,CUST0100,MAT0060,PL01,2025-04-08,2025-04-29,,393,80.08,31471.44,2.0,629.43,30842.01,USD,E-Commerce,Backordered,Not Delivered
SO004148,10,CUST0009,MAT0075,PL02,2025-10-08,2025-10-29,,1306,35.09,45827.54,7.5,3437.07,42390.47,USD,Retail,In Process,Not Delivered
SO004149,10,CUST0156,MAT0076,PL04,2025-12-22,2026-01-17,,1093,33.59,36713.87,10.0,3671.39,0.0,AUD,Direct Sales,Cancelled,Not Delivered
SO004150,10,CUST0014,MAT0104,PL03,2026-03-11,2026-03-22,,331,24.08,7970.48,7.5,597.79,0.0,USD,Distributor,Cancelled,Not Delivered
SO004151,10,CUST0136,MAT0116,PL03,2026-01-16,2026-01-31,,1086,77.4,84056.4,5.0,4202.82,79853.58,USD,Direct Sales,In Process,Not Delivered
SO004152,10,CUST0180,MAT0012,PL04,2025-12-04,2026-01-03,2026-01-01,1298,72.25,93780.5,7.5,7033.54,86746.96,USD,E-Commerce,Completed,On Time
SO004153,10,CUST0045,MAT0034,PL04,2026-03-06,2026-03-27,2026-04-02,199,52.17,10381.83,0.0,0.0,10381.83,USD,E-Commerce,Completed,Late
SO004154,10,CUST0062,MAT0056,PL04,2025-07-25,2025-08-17,2025-08-21,637,73.44,46781.28,0.0,0.0,46781.28,AUD,E-Commerce,Completed,Late
SO004155,10,CUST0194,MAT0040,PL02,2025-03-08,2025-03-30,2025-04-06,207,47.97,9929.79,0.0,0.0,9929.79,USD,E-Commerce,Completed,Late
SO004156,10,CUST0200,MAT0140,PL03,2026-04-11,2026-04-14,,729,14.7,10716.3,10.0,1071.63,9644.67,AUD,Direct Sales,In Process,Not Delivered
SO004157,10,CUST0106,MAT0076,PL01,2025-05-16,2025-06-15,,817,33.96,27745.32,2.0,554.91,27190.41,USD,Distributor,In Process,Not Delivered
SO004158,10,CUST0128,MAT0079,PL04,2025-07-24,2025-08-23,2025-08-27,901,62.32,56150.32,0.0,0.0,56150.32,USD,Direct Sales,Completed,Late
SO004159,10,CUST0063,MAT0142,PL03,2025-09-02,2025-09-17,2025-09-18,752,12.75,9588.0,7.5,719.1,8868.9,CAD,Distributor,Completed,Late
SO004160,10,CUST0175,MAT0091,PL04,2026-01-12,2026-01-16,2026-01-16,847,12.4,10502.8,0.0,0.0,10502.8,USD,Distributor,Completed,On Time
SO004161,10,CUST0061,MAT0021,PL04,2026-03-23,2026-03-27,2026-04-02,1181,38.91,45952.71,0.0,0.0,45952.71,USD,Direct Sales,Completed,Late
SO004162,10,CUST0159,MAT0051,PL01,2026-04-07,2026-04-15,2026-04-21,303,60.94,18464.82,0.0,0.0,18464.82,USD,Retail,Completed,Late
SO004163,10,CUST0097,MAT0010,PL01,2026-03-11,2026-03-20,,922,16.39,15111.58,10.0,1511.16,13600.42,AUD,E-Commerce,Backordered,Not Delivered
SO004164,10,CUST0177,MAT0088,PL02,2026-01-05,2026-02-02,,1039,49.15,51066.85,5.0,2553.34,0.0,USD,Retail,Cancelled,Not Delivered
SO004165,10,CUST0033,MAT0110,PL04,2025-05-07,2025-06-06,2025-06-04,144,62.63,9018.72,7.5,676.4,8342.32,USD,Retail,Completed,On Time
SO004166,10,CUST0124,MAT0121,PL04,2026-05-12,2026-06-04,,25,19.14,478.5,5.0,23.93,454.57,CAD,Direct Sales,In Process,Not Delivered
SO004167,10,CUST0197,MAT0120,PL02,2026-02-12,2026-03-11,2026-03-11,1457,25.9,37736.3,7.5,2830.22,34906.08,AUD,Direct Sales,Completed,On Time
SO004168,10,CUST0110,MAT0069,PL03,2025-11-24,2025-12-21,2025-12-21,643,74.67,48012.81,0.0,0.0,48012.81,USD,Direct Sales,Completed,On Time
SO004169,10,CUST0005,MAT0150,PL03,2026-06-18,2026-07-05,,628,8.81,5532.68,5.0,276.63,0.0,CAD,E-Commerce,Cancelled,Not Delivered
SO004170,10,CUST0118,MAT0035,PL03,2026-05-28,2026-06-15,,1275,65.98,84124.5,10.0,8412.45,75712.05,USD,Direct Sales,In Process,Not Delivered
SO004171,10,CUST0186,MAT0002,PL04,2026-06-24,2026-07-22,,696,17.04,11859.84,5.0,592.99,0.0,CAD,E-Commerce,Cancelled,Not Delivered
SO004172,10,CUST0035,MAT0050,PL04,2025-05-27,2025-06-08,2025-06-06,679,30.01,20376.79,10.0,2037.68,18339.11,USD,E-Commerce,Completed,On Time
SO004173,10,CUST0038,MAT0003,PL01,2025-09-09,2025-09-14,2025-09-22,218,79.74,17383.32,0.0,0.0,17383.32,USD,Distributor,Completed,Late
SO004174,10,CUST0128,MAT0009,PL04,2026-06-05,2026-06-19,,170,15.5,2635.0,0.0,0.0,0.0,USD,Distributor,Cancelled,Not Delivered
SO004175,10,CUST0163,MAT0037,PL02,2025-11-08,2025-11-14,2025-11-22,1348,30.73,41424.04,7.5,3106.8,38317.24,USD,E-Commerce,Completed,Late
SO004176,10,CUST0158,MAT0024,PL01,2025-02-19,2025-03-05,,259,51.12,13240.08,2.0,264.8,12975.28,USD,Retail,In Process,Not Delivered
SO004177,10,CUST0182,MAT0063,PL02,2025-06-28,2025-07-14,,634,12.53,7944.02,7.5,595.8,7348.22,AUD,Direct Sales,Backordered,Not Delivered
SO004178,10,CUST0034,MAT0075,PL02,2025-02-09,2025-02-17,2025-02-18,120,34.68,4161.6,0.0,0.0,4161.6,USD,Distributor,Completed,Late
SO004179,10,CUST0076,MAT0078,PL02,2025-08-22,2025-09-11,2025-09-10,1362,21.55,29351.1,2.0,587.02,28764.08,USD,Retail,Completed,On Time
SO004180,10,CUST0185,MAT0142,PL04,2025-11-03,2025-11-23,,1445,12.45,17990.25,7.5,1349.27,16640.98,USD,Distributor,Backordered,Not Delivered
SO004181,10,CUST0106,MAT0081,PL03,2026-05-14,2026-06-09,2026-06-11,17,59.63,1013.71,0.0,0.0,1013.71,USD,E-Commerce,Completed,Late
SO004182,10,CUST0078,MAT0119,PL03,2025-11-03,2025-11-09,2025-11-13,1419,71.49,101444.31,5.0,5072.22,96372.09,CAD,E-Commerce,Completed,Late
SO004183,10,CUST0041,MAT0057,PL02,2025-12-24,2026-01-12,2026-01-17,1032,26.89,27750.48,0.0,0.0,27750.48,USD,Direct Sales,Completed,Late
SO004184,10,CUST0055,MAT0041,PL04,2026-01-19,2026-01-30,2026-01-30,900,40.0,36000.0,5.0,1800.0,34200.0,USD,Distributor,Completed,On Time
SO004185,10,CUST0053,MAT0090,PL03,2026-01-29,2026-02-26,2026-02-25,272,46.2,12566.4,5.0,628.32,11938.08,USD,Retail,Completed,On Time
SO004186,10,CUST0125,MAT0132,PL03,2025-09-18,2025-10-02,,715,46.37,33154.55,5.0,1657.73,0.0,CAD,Direct Sales,Cancelled,Not Delivered
SO004187,10,CUST0131,MAT0071,PL03,2025-08-23,2025-08-28,,128,52.04,6661.12,10.0,666.11,5995.01,CAD,Distributor,In Process,Not Delivered
SO004188,10,CUST0154,MAT0004,PL02,2026-03-24,2026-04-16,,361,22.69,8191.09,2.0,163.82,8027.27,CAD,Distributor,Backordered,Not Delivered
SO004189,10,CUST0004,MAT0069,PL01,2025-07-02,2025-07-16,2025-07-19,539,63.21,34070.19,7.5,2555.26,31514.93,USD,Distributor,Completed,Late
SO004190,10,CUST0182,MAT0019,PL01,2025-03-01,2025-03-13,2025-03-16,192,25.66,4926.72,7.5,369.5,4557.22,USD,Direct Sales,Completed,Late
SO004191,10,CUST0087,MAT0015,PL04,2025-03-24,2025-04-07,,573,11.11,6366.03,5.0,318.3,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO004192,10,CUST0122,MAT0021,PL02,2026-01-28,2026-02-21,,1231,36.12,44463.72,0.0,0.0,44463.72,USD,Direct Sales,In Process,Not Delivered
SO004193,10,CUST0002,MAT0048,PL01,2025-11-23,2025-12-12,2025-12-11,1018,30.22,30763.96,0.0,0.0,30763.96,USD,Direct Sales,Completed,On Time
SO004194,10,CUST0160,MAT0004,PL04,2025-03-26,2025-03-30,2025-04-06,361,24.79,8949.19,0.0,0.0,8949.19,CAD,Direct Sales,Completed,Late
SO004195,10,CUST0180,MAT0149,PL01,2025-09-18,2025-10-05,2025-10-07,739,28.73,21231.47,5.0,1061.57,20169.9,USD,Retail,Completed,Late
SO004196,10,CUST0046,MAT0135,PL01,2025-07-04,2025-07-11,,231,44.6,10302.6,2.0,206.05,10096.55,USD,E-Commerce,In Process,Not Delivered
SO004197,10,CUST0043,MAT0043,PL01,2025-07-31,2025-08-19,2025-08-24,386,28.73,11089.78,5.0,554.49,10535.29,CAD,Distributor,Completed,Late
SO004198,10,CUST0110,MAT0120,PL04,2025-07-11,2025-07-14,,1482,23.0,34086.0,0.0,0.0,0.0,USD,Retail,Cancelled,Not Delivered
SO004199,10,CUST0073,MAT0024,PL04,2026-02-11,2026-03-05,2026-03-03,17,49.25,837.25,0.0,0.0,837.25,CAD,Direct Sales,Completed,On Time
SO004200,10,CUST0156,MAT0040,PL04,2026-06-10,2026-06-24,2026-06-22,1227,48.15,59080.05,0.0,0.0,59080.05,USD,Direct Sales,Completed,On Time
SO004201,10,CUST0199,MAT0127,PL02,2025-08-15,2025-09-04,2025-09-05,223,34.07,7597.61,2.0,151.95,7445.66,USD,E-Commerce,Completed,Late
SO004202,10,CUST0146,MAT0094,PL01,2025-04-25,2025-05-04,2025-05-12,1008,65.75,66276.0,7.5,4970.7,61305.3,USD,Distributor,Completed,Late
SO004203,10,CUST0013,MAT0036,PL01,2025-02-12,2025-02-25,,1162,57.21,66478.02,5.0,3323.9,0.0,CAD,Distributor,Cancelled,Not Delivered
SO004204,10,CUST0130,MAT0063,PL02,2026-05-27,2026-06-19,,919,10.82,9943.58,0.0,0.0,9943.58,USD,Retail,Backordered,Not Delivered
SO004205,10,CUST0006,MAT0120,PL04,2025-12-09,2026-01-04,,188,23.98,4508.24,0.0,0.0,0.0,CAD,Distributor,Cancelled,Not Delivered
SO004206,10,CUST0199,MAT0094,PL01,2025-05-15,2025-06-06,,673,79.38,53422.74,5.0,2671.14,50751.6,USD,E-Commerce,In Process,Not Delivered
SO004207,10,CUST0196,MAT0121,PL03,2025-11-29,2025-12-27,,819,21.84,17886.96,0.0,0.0,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO004208,10,CUST0093,MAT0044,PL01,2025-11-19,2025-11-24,2025-11-25,1453,30.49,44301.97,0.0,0.0,44301.97,CAD,E-Commerce,Completed,Late
SO004209,10,CUST0056,MAT0010,PL01,2025-01-23,2025-02-02,2025-02-09,1198,17.99,21552.02,0.0,0.0,21552.02,USD,Distributor,Completed,Late
SO004210,10,CUST0019,MAT0060,PL02,2025-04-02,2025-04-20,,971,72.27,70174.17,7.5,5263.06,64911.11,USD,Direct Sales,In Process,Not Delivered
SO004211,10,CUST0052,MAT0014,PL04,2025-09-15,2025-10-12,2025-10-11,1282,57.11,73215.02,10.0,7321.5,65893.52,CAD,Distributor,Completed,On Time
SO004212,10,CUST0036,MAT0055,PL01,2025-12-12,2026-01-09,2026-01-14,1026,33.19,34052.94,10.0,3405.29,30647.65,USD,Retail,Completed,Late
SO004213,10,CUST0181,MAT0129,PL04,2025-03-09,2025-04-07,2025-04-10,111,30.09,3339.99,5.0,167.0,3172.99,USD,Distributor,Completed,Late
SO004214,10,CUST0080,MAT0131,PL02,2025-02-07,2025-03-07,2025-03-06,1159,36.83,42685.97,0.0,0.0,42685.97,USD,E-Commerce,Completed,On Time
SO004215,10,CUST0146,MAT0089,PL02,2025-07-28,2025-08-08,,893,70.82,63242.26,5.0,3162.11,60080.15,USD,Distributor,Backordered,Not Delivered
SO004216,10,CUST0195,MAT0145,PL01,2025-09-16,2025-10-11,,523,61.03,31918.69,10.0,3191.87,0.0,CAD,E-Commerce,Cancelled,Not Delivered
SO004217,10,CUST0151,MAT0111,PL04,2025-10-22,2025-11-17,2025-11-23,574,15.45,8868.3,0.0,0.0,8868.3,USD,E-Commerce,Completed,Late
SO004218,10,CUST0058,MAT0148,PL04,2026-05-04,2026-05-20,2026-05-22,500,59.0,29500.0,5.0,1475.0,28025.0,USD,E-Commerce,Completed,Late
SO004219,10,CUST0017,MAT0127,PL02,2026-03-11,2026-03-26,2026-03-28,884,40.06,35413.04,0.0,0.0,35413.04,CAD,Retail,Completed,Late
SO004220,10,CUST0038,MAT0006,PL01,2025-03-31,2025-04-22,,718,50.2,36043.6,5.0,1802.18,34241.42,USD,Distributor,Backordered,Not Delivered
SO004221,10,CUST0164,MAT0029,PL04,2026-05-09,2026-05-16,2026-05-17,388,73.28,28432.64,0.0,0.0,28432.64,USD,E-Commerce,Completed,Late
SO004222,10,CUST0051,MAT0053,PL01,2025-01-27,2025-02-11,2025-02-14,1410,45.63,64338.3,7.5,4825.37,59512.93,AUD,Retail,Completed,Late
SO004223,10,CUST0178,MAT0107,PL03,2026-02-16,2026-03-18,,297,8.37,2485.89,0.0,0.0,0.0,CAD,Direct Sales,Cancelled,Not Delivered
SO004224,10,CUST0156,MAT0110,PL04,2025-06-30,2025-07-22,2025-07-27,506,54.52,27587.12,7.5,2069.03,25518.09,USD,E-Commerce,Completed,Late
SO004225,10,CUST0128,MAT0124,PL04,2025-03-24,2025-04-15,,33,36.57,1206.81,5.0,60.34,0.0,CAD,Distributor,Cancelled,Not Delivered
SO004226,10,CUST0142,MAT0061,PL04,2025-02-17,2025-02-27,2025-03-02,685,54.5,37332.5,0.0,0.0,37332.5,AUD,Retail,Completed,Late
SO004227,10,CUST0127,MAT0056,PL01,2025-10-14,2025-10-21,2025-10-24,276,68.37,18870.12,7.5,1415.26,17454.86,USD,Direct Sales,Completed,Late
SO004228,10,CUST0189,MAT0094,PL02,2025-12-13,2026-01-11,2026-01-19,848,69.05,58554.4,10.0,5855.44,52698.96,USD,Direct Sales,Completed,Late
SO004229,10,CUST0120,MAT0132,PL04,2025-03-23,2025-04-13,,191,41.45,7916.95,0.0,0.0,7916.95,USD,Retail,In Process,Not Delivered
SO004230,10,CUST0008,MAT0129,PL04,2026-06-24,2026-06-30,,1015,34.58,35098.7,0.0,0.0,0.0,CAD,Distributor,Cancelled,Not Delivered
SO004231,10,CUST0083,MAT0140,PL04,2025-07-15,2025-07-29,2025-07-27,1326,15.52,20579.52,0.0,0.0,20579.52,USD,Direct Sales,Completed,On Time
SO004232,10,CUST0179,MAT0003,PL02,2026-03-01,2026-03-28,,973,69.57,67691.61,0.0,0.0,67691.61,USD,Distributor,In Process,Not Delivered
SO004233,10,CUST0124,MAT0022,PL03,2025-01-26,2025-02-08,,1418,25.35,35946.3,0.0,0.0,0.0,AUD,Retail,Cancelled,Not Delivered
SO004234,10,CUST0200,MAT0101,PL04,2025-02-03,2025-03-05,,802,46.94,37645.88,7.5,2823.44,34822.44,USD,Retail,In Process,Not Delivered
SO004235,10,CUST0195,MAT0025,PL02,2025-03-13,2025-03-28,2025-04-04,955,44.56,42554.8,0.0,0.0,42554.8,USD,Retail,Completed,Late
SO004236,10,CUST0158,MAT0109,PL03,2025-04-13,2025-04-26,2025-04-29,1479,46.27,68433.33,10.0,6843.33,61590.0,AUD,Direct Sales,Completed,Late
SO004237,10,CUST0143,MAT0086,PL04,2026-05-01,2026-05-08,,231,54.44,12575.64,0.0,0.0,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO004238,10,CUST0069,MAT0143,PL01,2025-04-16,2025-04-29,,588,33.7,19815.6,7.5,1486.17,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO004239,10,CUST0046,MAT0016,PL03,2025-06-07,2025-06-26,2025-07-01,1125,26.61,29936.25,10.0,2993.62,26942.63,AUD,Direct Sales,Completed,Late
SO004240,10,CUST0151,MAT0038,PL03,2025-01-10,2025-01-16,2025-01-22,981,55.61,54553.41,0.0,0.0,54553.41,USD,Distributor,Completed,Late
SO004241,10,CUST0049,MAT0130,PL02,2026-01-08,2026-01-17,,1010,58.58,59165.8,0.0,0.0,59165.8,AUD,E-Commerce,In Process,Not Delivered
SO004242,10,CUST0127,MAT0093,PL02,2025-04-11,2025-04-27,2025-05-01,458,15.65,7167.7,2.0,143.35,7024.35,USD,Retail,Completed,Late
SO004243,10,CUST0124,MAT0037,PL04,2025-07-10,2025-08-04,2025-08-10,83,31.73,2633.59,0.0,0.0,2633.59,USD,Distributor,Completed,Late
SO004244,10,CUST0177,MAT0138,PL04,2025-08-20,2025-09-07,,103,16.03,1651.09,10.0,165.11,1485.98,USD,Retail,Backordered,Not Delivered
SO004245,10,CUST0058,MAT0005,PL04,2025-02-10,2025-03-01,2025-03-08,96,26.26,2520.96,0.0,0.0,2520.96,USD,Distributor,Completed,Late
SO004246,10,CUST0100,MAT0100,PL03,2025-09-11,2025-09-25,2025-10-01,1060,14.86,15751.6,10.0,1575.16,14176.44,CAD,Distributor,Completed,Late
SO004247,10,CUST0168,MAT0015,PL03,2025-06-28,2025-07-05,2025-07-13,1252,10.66,13346.32,10.0,1334.63,12011.69,USD,E-Commerce,Completed,Late
SO004248,10,CUST0033,MAT0066,PL03,2026-03-22,2026-03-27,,1211,61.82,74864.02,0.0,0.0,74864.02,USD,Distributor,In Process,Not Delivered
SO004249,10,CUST0047,MAT0034,PL04,2026-03-24,2026-04-04,2026-04-10,211,53.74,11339.14,0.0,0.0,11339.14,USD,Direct Sales,Completed,Late
SO004250,10,CUST0103,MAT0056,PL02,2025-09-11,2025-10-02,2025-10-04,1021,73.67,75217.07,0.0,0.0,75217.07,CAD,Direct Sales,Completed,Late
SO004251,10,CUST0142,MAT0119,PL03,2025-06-21,2025-07-10,,1153,77.34,89173.02,0.0,0.0,89173.02,AUD,E-Commerce,In Process,Not Delivered
SO004252,10,CUST0157,MAT0107,PL01,2025-02-02,2025-02-08,,958,8.11,7769.38,10.0,776.94,6992.44,USD,E-Commerce,Backordered,Not Delivered
SO004253,10,CUST0037,MAT0084,PL01,2026-04-05,2026-04-09,,1421,40.58,57664.18,0.0,0.0,57664.18,USD,Direct Sales,Backordered,Not Delivered
SO004254,10,CUST0021,MAT0022,PL04,2025-11-30,2025-12-12,2025-12-12,561,28.34,15898.74,0.0,0.0,15898.74,CAD,Direct Sales,Completed,On Time
SO004255,10,CUST0102,MAT0110,PL04,2025-09-06,2025-10-05,2025-10-12,138,53.55,7389.9,10.0,738.99,6650.91,USD,Distributor,Completed,Late
SO004256,10,CUST0075,MAT0079,PL04,2025-06-11,2025-07-01,2025-07-08,1045,61.34,64100.3,2.0,1282.01,62818.29,USD,Direct Sales,Completed,Late
SO004257,10,CUST0164,MAT0006,PL02,2025-11-02,2025-11-08,2025-11-12,1010,44.25,44692.5,7.5,3351.94,41340.56,CAD,Direct Sales,Completed,Late
SO004258,10,CUST0199,MAT0133,PL04,2026-02-09,2026-03-09,2026-03-15,193,77.35,14928.55,2.0,298.57,14629.98,USD,E-Commerce,Completed,Late
SO004259,10,CUST0054,MAT0056,PL01,2026-06-19,2026-06-29,,722,69.38,50092.36,5.0,2504.62,0.0,AUD,Direct Sales,Cancelled,Not Delivered
SO004260,10,CUST0055,MAT0003,PL01,2025-02-26,2025-03-03,2025-03-07,1364,74.28,101317.92,0.0,0.0,101317.92,USD,Direct Sales,Completed,Late
SO004261,10,CUST0115,MAT0065,PL02,2025-12-23,2026-01-18,,1360,38.74,52686.4,0.0,0.0,52686.4,CAD,E-Commerce,In Process,Not Delivered
SO004262,10,CUST0015,MAT0080,PL01,2025-12-12,2026-01-06,2026-01-10,738,26.51,19564.38,2.0,391.29,19173.09,USD,E-Commerce,Completed,Late
SO004263,10,CUST0105,MAT0079,PL04,2025-03-13,2025-04-02,2025-04-09,436,63.67,27760.12,0.0,0.0,27760.12,USD,Retail,Completed,Late
SO004264,10,CUST0073,MAT0014,PL03,2025-01-03,2025-01-13,,903,53.79,48572.37,0.0,0.0,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO004265,10,CUST0074,MAT0094,PL01,2025-05-11,2025-05-18,2025-05-26,898,67.71,60803.58,2.0,1216.07,59587.51,USD,Distributor,Completed,Late
SO004266,10,CUST0043,MAT0113,PL02,2025-02-16,2025-03-01,,14,16.66,233.24,2.0,4.66,0.0,CAD,Retail,Cancelled,Not Delivered
SO004267,10,CUST0074,MAT0092,PL04,2025-01-09,2025-01-31,2025-02-02,1265,40.96,51814.4,5.0,2590.72,49223.68,AUD,Direct Sales,Completed,Late
SO004268,10,CUST0097,MAT0123,PL02,2026-06-07,2026-06-15,2026-06-16,618,15.37,9498.66,0.0,0.0,9498.66,AUD,Distributor,Completed,Late
SO004269,10,CUST0056,MAT0111,PL03,2025-01-21,2025-02-02,2025-02-03,390,14.21,5541.9,5.0,277.09,5264.81,USD,E-Commerce,Completed,Late
SO004270,10,CUST0117,MAT0028,PL03,2026-03-02,2026-03-17,,605,26.47,16014.35,0.0,0.0,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO004271,10,CUST0005,MAT0010,PL03,2026-01-26,2026-02-08,,969,16.19,15688.11,7.5,1176.61,14511.5,USD,Retail,Backordered,Not Delivered
SO004272,10,CUST0030,MAT0009,PL03,2026-02-25,2026-03-22,2026-03-30,1048,17.8,18654.4,10.0,1865.44,16788.96,CAD,E-Commerce,Completed,Late
SO004273,10,CUST0057,MAT0014,PL04,2025-05-08,2025-05-19,2025-05-27,898,55.14,49515.72,5.0,2475.79,47039.93,USD,Direct Sales,Completed,Late
SO004274,10,CUST0120,MAT0028,PL01,2026-04-07,2026-04-17,,117,30.27,3541.59,5.0,177.08,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO004275,10,CUST0064,MAT0041,PL03,2025-02-06,2025-03-08,,130,41.6,5408.0,2.0,108.16,5299.84,USD,Retail,In Process,Not Delivered
SO004276,10,CUST0084,MAT0032,PL02,2025-06-19,2025-07-14,2025-07-15,1477,11.41,16852.57,0.0,0.0,16852.57,CAD,E-Commerce,Completed,Late
SO004277,10,CUST0045,MAT0081,PL01,2025-06-18,2025-06-21,,1390,59.25,82357.5,2.0,1647.15,0.0,AUD,Direct Sales,Cancelled,Not Delivered
SO004278,10,CUST0011,MAT0054,PL01,2026-05-01,2026-05-08,2026-05-06,1400,23.44,32816.0,2.0,656.32,32159.68,USD,Direct Sales,Completed,On Time
SO004279,10,CUST0006,MAT0022,PL01,2026-04-22,2026-05-15,2026-05-23,1129,28.79,32503.91,2.0,650.08,31853.83,USD,Direct Sales,Completed,Late
SO004280,10,CUST0086,MAT0087,PL04,2025-04-19,2025-05-07,2025-05-10,906,58.32,52837.92,0.0,0.0,52837.92,AUD,Retail,Completed,Late
SO004281,10,CUST0136,MAT0062,PL02,2026-03-09,2026-03-29,2026-03-30,823,47.53,39117.19,5.0,1955.86,37161.33,CAD,Direct Sales,Completed,Late
SO004282,10,CUST0166,MAT0019,PL04,2026-01-15,2026-01-21,2026-01-29,970,28.56,27703.2,0.0,0.0,27703.2,AUD,Distributor,Completed,Late
SO004283,10,CUST0189,MAT0032,PL01,2025-03-02,2025-03-10,,106,10.71,1135.26,5.0,56.76,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO004284,10,CUST0176,MAT0082,PL04,2025-06-23,2025-06-28,2025-06-27,1180,20.6,24308.0,2.0,486.16,23821.84,USD,Distributor,Completed,On Time
SO004285,10,CUST0036,MAT0039,PL01,2026-02-02,2026-02-25,,201,49.62,9973.62,5.0,498.68,9474.94,USD,Direct Sales,In Process,Not Delivered
SO004286,10,CUST0140,MAT0038,PL01,2025-08-01,2025-08-20,,1273,54.26,69072.98,0.0,0.0,69072.98,USD,Retail,In Process,Not Delivered
